# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:U_RMS(1) 008:U_RMS(2) 009:U_RMS(mag)
 0.0000000000000000E+000 0.0000000000000000E+000       0      0   1.9999999999999998E-002 0.0000000000000000E+000  0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
  4.7971247088976411E+000  4.7971247088976411E+000    1530   1530   1.9999999999999998E-002 0.0000000000000000E+000   3.3140083060398959E-002  2.3133897817670621E-002  4.0415867347968266E-002
  4.8279836955559671E+000  4.8279836955559671E+000    1540   1540   1.9999999999999998E-002 0.0000000000000000E+000   3.3071530728933251E-002  2.3497291966134219E-002  4.0569063022166682E-002
  4.8584990447992399E+000  4.8584990447992399E+000    1550   1550   1.9999999999999998E-002 0.0000000000000000E+000   3.2976112194184459E-002  2.4268534304696509E-002  4.0943689779276999E-002
  4.8888443319203078E+000  4.8888443319203078E+000    1560   1560   1.9999999999999998E-002 0.0000000000000000E+000   3.2903411484451869E-002  2.5016704188245793E-002  4.1333642178706604E-002
  4.9192164056777887E+000  4.9192164056777887E+000    1570   1570   1.9999999999999998E-002 0.0000000000000000E+000   3.2906558624553294E-002  2.5471668839471459E-002  4.1613069028598026E-002
  4.9498052516521440E+000  4.9498052516521440E+000    1580   1580   1.9999999999999998E-002 0.0000000000000000E+000   3.2962454643710650E-002  2.5602455419628302E-002  4.1737382999569296E-002
  4.9807670743415251E+000  4.9807670743415251E+000    1590   1590   1.9999999999999998E-002 0.0000000000000000E+000   3.3010370241382887E-002  2.5545453443765162E-002  4.1740325048096478E-002
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   1.9999999999999998E-002 0.0000000000000000E+000   3.2997369957016777E-002  2.5642345780149384E-002  4.1789428342452570E-002
  5.0427999908633909E+000  5.0427999908633909E+000    1610   1610   1.9999999999999998E-002 0.0000000000000000E+000   3.2921586579088475E-002  2.6166503375196832E-002  4.2053736596985125E-002
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   1.9999999999999998E-002 0.0000000000000000E+000   3.2835062894192525E-002  2.6915595398589955E-002  4.2456926772037748E-002
  5.1039135951638918E+000  5.1039135951638918E+000    1630   1630   1.9999999999999998E-002 0.0000000000000000E+000   3.2801668381894959E-002  2.7476521872891410E-002  4.2789118977460702E-002
  5.1344113359545797E+000  5.1344113359545797E+000    1640   1640   1.9999999999999998E-002 0.0000000000000000E+000   3.2834974306706303E-002  2.7733200689026347E-002  4.2979831993388186E-002
  5.1650500146799762E+000  5.1650500146799762E+000    1650   1650   1.9999999999999998E-002 0.0000000000000000E+000   3.2881912324017688E-002  2.7722957323299799E-002  4.3009098116955302E-002
  5.1959329234224513E+000  5.1959329234224513E+000    1660   1660   1.9999999999999998E-002 0.0000000000000000E+000   3.2888105300336638E-002  2.7692191415220150E-002  4.2994010462193728E-002
  5.2266363103439470E+000  5.2266363103439470E+000    1670   1670   1.9999999999999998E-002 0.0000000000000000E+000   3.2830421442706239E-002  2.7979533524099688E-002  4.3135726125010629E-002
  5.2569943307473909E+000  5.2569943307473909E+000    1680   1680   1.9999999999999998E-002 0.0000000000000000E+000   3.2745446638505240E-002  2.8626140139809667E-002  4.3493909629501192E-002
  5.2871954988399787E+000  5.2871954988399787E+000    1690   1690   1.9999999999999998E-002 0.0000000000000000E+000   3.2695768524218364E-002  2.9245738142208121E-002  4.3867145779864404E-002
  5.3174476719545307E+000  5.3174476719545307E+000    1700   1700   1.9999999999999998E-002 0.0000000000000000E+000   3.2731438973192883E-002  2.9627104983135508E-002  4.4148753628359465E-002
  5.3479484206990335E+000  5.3479484206990335E+000    1710   1710   1.9999999999999998E-002 0.0000000000000000E+000   3.2811942954834494E-002  2.9729661790084346E-002  4.4277267199140855E-002
  5.3788576988450884E+000  5.3788576988450884E+000    1720   1720   1.9999999999999998E-002 0.0000000000000000E+000   3.2872723642677206E-002  2.9664368096419121E-002  4.4278557951311805E-002
  5.4099714728115086E+000  5.4099714728115086E+000    1730   1730   1.9999999999999998E-002 0.0000000000000000E+000   3.2863169468183595E-002  2.9737307523018280E-002  4.4320371909688596E-002
  5.4407752702957985E+000  5.4407752702957985E+000    1740   1740   1.9999999999999998E-002 0.0000000000000000E+000   3.2791194390794857E-002  3.0188343629115399E-002  4.4571274613190601E-002
  5.4713353009689589E+000  5.4713353009689589E+000    1750   1750   1.9999999999999998E-002 0.0000000000000000E+000   3.2716077282064590E-002  3.0812792988197976E-002  4.4941850478808333E-002
  5.5017757832970719E+000  5.5017757832970719E+000    1760   1760   1.9999999999999998E-002 0.0000000000000000E+000   3.2703970654357910E-002  3.1268706637420446E-002  4.5246897256476765E-002
  5.5322397901560247E+000  5.5322397901560247E+000    1770   1770   1.9999999999999998E-002 0.0000000000000000E+000   3.2752667826986279E-002  3.1466772414172776E-002  4.5419104085728587E-002
  5.5628654092439724E+000  5.5628654092439724E+000    1780   1780   1.9999999999999998E-002 0.0000000000000000E+000   3.2804553994627161E-002  3.1436252780604534E-002  4.5435412969097965E-002
  5.5937278064379798E+000  5.5937278064379798E+000    1790   1790   1.9999999999999998E-002 0.0000000000000000E+000   3.2808222101268111E-002  3.1402973016182356E-002  4.5415043231304030E-002
  5.6243240160418279E+000  5.6243240160418279E+000    1800   1800   1.9999999999999998E-002 0.0000000000000000E+000   3.2749362813353335E-002  3.1662350722349930E-002  4.5552444697795788E-002
  5.6545894079545035E+000  5.6545894079545035E+000    1810   1810   1.9999999999999998E-002 0.0000000000000000E+000   3.2670683290343882E-002  3.2215237092581001E-002  4.5882404553261615E-002
  5.6847218725271098E+000  5.6847218725271098E+000    1820   1820   1.9999999999999998E-002 0.0000000000000000E+000   3.2636186272756138E-002  3.2718073458945413E-002  4.6212476511165077E-002
  5.7149341557268913E+000  5.7149341557268913E+000    1830   1830   1.9999999999999998E-002 0.0000000000000000E+000   3.2683145014994323E-002  3.3017223631546865E-002  4.6457776791477281E-002
  5.7454250126587842E+000  5.7454250126587842E+000    1840   1840   1.9999999999999998E-002 0.0000000000000000E+000   3.2763086956157381E-002  3.3075662617448022E-002  4.6555550952383528E-002
  5.7763513384642584E+000  5.7763513384642584E+000    1850   1850   1.9999999999999998E-002 0.0000000000000000E+000   3.2814774283356165E-002  3.3003288906516874E-002  4.6540589703125085E-002
  5.8074206871245639E+000  5.8074206871245639E+000    1860   1860   1.9999999999999998E-002 0.0000000000000000E+000   3.2795176386477935E-002  3.3077647166929917E-002  4.6579548476988339E-002
  5.8381711075923510E+000  5.8381711075923510E+000    1870   1870   1.9999999999999998E-002 0.0000000000000000E+000   3.2722858489053399E-002  3.3485774395160388E-002  4.6819681273351196E-002
  5.8686883679472936E+000  5.8686883679472936E+000    1880   1880   1.9999999999999998E-002 0.0000000000000000E+000   3.2656460169031964E-002  3.4006313134482946E-002  4.7147361790158290E-002
  5.8991031428194480E+000  5.8991031428194480E+000    1890   1890   1.9999999999999998E-002 0.0000000000000000E+000   3.2654909421469904E-002  3.4368499018955613E-002  4.7408193744756372E-002
  5.9295615998060950E+000  5.9295615998060950E+000    1900   1900   1.9999999999999998E-002 0.0000000000000000E+000   3.2703159195338340E-002  3.4505422986472726E-002  4.7540728189953540E-002
  5.9602016872948562E+000  5.9602016872948562E+000    1910   1910   1.9999999999999998E-002 0.0000000000000000E+000   3.2745782223138109E-002  3.4453714680013995E-002  4.7532564717854217E-002
  5.9910493893692606E+000  5.9910493893692606E+000    1920   1920   1.9999999999999998E-002 0.0000000000000000E+000   3.2737614583438445E-002  3.4428451306722087E-002  4.7508627300660828E-002
  6.0215640281197906E+000  6.0215640281197906E+000    1930   1930   1.9999999999999998E-002 0.0000000000000000E+000   3.2674756392189192E-002  3.4679587289850544E-002  4.7647806663930207E-002
  6.0517705687547982E+000  6.0517705687547982E+000    1940   1940   1.9999999999999998E-002 0.0000000000000000E+000   3.2601338640683743E-002  3.5158761297185918E-002  4.7947740062666532E-002
  6.0818731332937092E+000  6.0818731332937092E+000    1950   1950   1.9999999999999998E-002 0.0000000000000000E+000   3.2577221490943117E-002  3.5566635263072488E-002  4.8231326998190686E-002
  6.1120861507576087E+000  6.1120861507576087E+000    1960   1960   1.9999999999999998E-002 0.0000000000000000E+000   3.2625183800737662E-002  3.5793253801279396E-002  4.8430978058621914E-002
  6.1426062224122555E+000  6.1426062224122555E+000    1970   1970   1.9999999999999998E-002 0.0000000000000000E+000   3.2694727482273222E-002  3.5810657462531740E-002  4.8490704192029339E-002
  6.1735834584963669E+000  6.1735834584963669E+000    1980   1980   1.9999999999999998E-002 0.0000000000000000E+000   3.2730205294014362E-002  3.5736361668536824E-002  4.8459817208619293E-002
  6.2046019289159248E+000  6.2046019289159248E+000    1990   1990   1.9999999999999998E-002 0.0000000000000000E+000   3.2698184012189672E-002  3.5822904569064251E-002  4.8502079640560777E-002
  6.2353055473470933E+000  6.2353055473470933E+000    2000   2000   1.9999999999999998E-002 0.0000000000000000E+000   3.2625914137921676E-002  3.6201094551145791E-002  4.8733659005209473E-002
  6.2657910577560071E+000  6.2657910577560071E+000    2010   2010   1.9999999999999998E-002 0.0000000000000000E+000   3.2567271825690986E-002  3.6636903285337996E-002  4.9019280660854827E-002
  6.2961939714069732E+000  6.2961939714069732E+000    2020   2020   1.9999999999999998E-002 0.0000000000000000E+000   3.2570930506629593E-002  3.6922185739336570E-002  4.9235285251918288E-002
  6.3266617297721845E+000  6.3266617297721845E+000    2030   2030   1.9999999999999998E-002 0.0000000000000000E+000   3.2613009601108626E-002  3.7006476431285868E-002  4.9326338736027430E-002
  6.3573302407697065E+000  6.3573302407697065E+000    2040   2040   1.9999999999999998E-002 0.0000000000000000E+000   3.2642574210842734E-002  3.6939479757858282E-002  4.9295667313584434E-002
  6.3881544913674357E+000  6.3881544913674357E+000    2050   2050   1.9999999999999998E-002 0.0000000000000000E+000   3.2621641101969589E-002  3.6928282830005789E-002  4.9273416168950694E-002
  6.4186017148585321E+000  6.4186017148585321E+000    2060   2060   1.9999999999999998E-002 0.0000000000000000E+000   3.2556104495571691E-002  3.7178392679381340E-002  4.9417940286386468E-002
  6.4487675207203514E+000  6.4487675207203514E+000    2070   2070   1.9999999999999998E-002 0.0000000000000000E+000   3.2488148829869327E-002  3.7596583405832038E-002  4.9688860906479082E-002
  6.4788604379688221E+000  6.4788604379688221E+000    2080   2080   1.9999999999999998E-002 0.0000000000000000E+000   3.2471986725858488E-002  3.7928949757602716E-002  4.9930302939588511E-002
  6.5090948288214036E+000  6.5090948288214036E+000    2090   2090   1.9999999999999998E-002 0.0000000000000000E+000   3.2517188748646406E-002  3.8095570288620844E-002  5.0086325875735262E-002
  6.5396632943932200E+000  6.5396632943932200E+000    2100   2100   1.9999999999999998E-002 0.0000000000000000E+000   3.2574157642313168E-002  3.8080300958351806E-002  5.0111725845204322E-002
  6.5706911710112914E+000  6.5706911710112914E+000    2110   2110   1.9999999999999998E-002 0.0000000000000000E+000   3.2593138895652971E-002  3.8009814532092200E-002  5.0070537283270430E-002
  6.6016576885291744E+000  6.6016576885291744E+000    2120   2120   1.9999999999999998E-002 0.0000000000000000E+000   3.2550839709929011E-002  3.8112695433348608E-002  5.0121200295051622E-002
  6.6323189843732999E+000  6.6323189843732999E+000    2130   2130   1.9999999999999998E-002 0.0000000000000000E+000   3.2480150487582606E-002  3.8465697281827772E-002  5.0344513534974444E-002
  6.6627796920324886E+000  6.6627796920324886E+000    2140   2140   1.9999999999999998E-002 0.0000000000000000E+000   3.2428934984727315E-002  3.8832026423345539E-002  5.0592115002113500E-002
  6.6931790909559456E+000  6.6931790909559456E+000    2150   2150   1.9999999999999998E-002 0.0000000000000000E+000   3.2435299163032360E-002  3.9055045428156361E-002  5.0767560559778379E-002
  6.7236647740071866E+000  6.7236647740071866E+000    2160   2160   1.9999999999999998E-002 0.0000000000000000E+000   3.2469844498253341E-002  3.9096832826066126E-002  5.0821778193704663E-002
  6.7543694352855014E+000  6.7543694352855014E+000    2170   2170   1.9999999999999998E-002 0.0000000000000000E+000   3.2486573021613747E-002  3.9021426602480557E-002  5.0774493210483342E-002
  6.7851586232424274E+000  6.7851586232424274E+000    2180   2180   1.9999999999999998E-002 0.0000000000000000E+000   3.2454864778683392E-002  3.9027671072515461E-002  5.0759012570646833E-002
  6.8155470343011819E+000  6.8155470343011819E+000    2190   2190   1.9999999999999998E-002 0.0000000000000000E+000   3.2388778156438848E-002  3.9278086061734009E-002  5.0909733795611167E-002
  6.8456828764367845E+000  6.8456828764367845E+000    2200   2200   1.9999999999999998E-002 0.0000000000000000E+000   3.2326641746855355E-002  3.9643744000740021E-002  5.1153085977541392E-002
  6.8757778662115907E+000  6.8757778662115907E+000    2210   2210   1.9999999999999998E-002 0.0000000000000000E+000   3.2316904493838416E-002  3.9915411395991494E-002  5.1357787948617117E-002
  6.9060451874458026E+000  6.9060451874458026E+000    2220   2220   1.9999999999999998E-002 0.0000000000000000E+000   3.2358004009168239E-002  4.0032866080015345E-002  5.1474953035799764E-002
  6.9366722313734765E+000  6.9366722313734765E+000    2230   2230   1.9999999999999998E-002 0.0000000000000000E+000   3.2402647476569410E-002  3.9993354630824079E-002  5.1472322447288965E-002
  6.9677404358571584E+000  6.9677404358571584E+000    2240   2240   1.9999999999999998E-002 0.0000000000000000E+000   3.2406833573381890E-002  3.9931477684782876E-002  5.1426897362597960E-002
  6.9986559348307100E+000  6.9986559348307100E+000    2250   2250   1.9999999999999998E-002 0.0000000000000000E+000   3.2357321116047121E-002  4.0051662819343682E-002  5.1489143752847414E-002
  7.0292780656316082E+000  7.0292780656316082E+000    2260   2260   1.9999999999999998E-002 0.0000000000000000E+000   3.2289481198251657E-002  4.0380589017293555E-002  5.1703022788187311E-002
  7.0597186044684567E+000  7.0597186044684567E+000    2270   2270   1.9999999999999998E-002 0.0000000000000000E+000   3.2245405482490894E-002  4.0689136674554822E-002  5.1916972350579690E-002
  7.0901198202152722E+000  7.0901198202152722E+000    2280   2280   1.9999999999999998E-002 0.0000000000000000E+000   3.2253064211308490E-002  4.0861081377677344E-002  5.2056585773290571E-002
  7.1206286970186578E+000  7.1206286970186578E+000    2290   2290   1.9999999999999998E-002 0.0000000000000000E+000   3.2280060684132552E-002  4.0869286991442415E-002  5.2079755538598337E-002
  7.1513739223767931E+000  7.1513739223767931E+000    2300   2300   1.9999999999999998E-002 0.0000000000000000E+000   3.2285195361104519E-002  4.0791493180242603E-002  5.2021916106372554E-002
  7.1821118512978623E+000  7.1821118512978623E+000    2310   2310   1.9999999999999998E-002 0.0000000000000000E+000   3.2245268015073742E-002  4.0816963466431923E-002  5.2017130024483053E-002
  7.2124478508636862E+000  7.2124478508636862E+000    2320   2320   1.9999999999999998E-002 0.0000000000000000E+000   3.2180383824373399E-002  4.1066491537093678E-002  5.2173114055518858E-002
  7.2425614163783853E+000  7.2425614163783853E+000    2330   2330   1.9999999999999998E-002 0.0000000000000000E+000   3.2124339973053577E-002  4.1386034592028844E-002  5.2390620133349603E-002
  7.2726665105435879E+000  7.2726665105435879E+000    2340   2340   1.9999999999999998E-002 0.0000000000000000E+000   3.2119903441241985E-002  4.1608007658180952E-002  5.2563433091436797E-002
  7.3029743274084131E+000  7.3029743274084131E+000    2350   2350   1.9999999999999998E-002 0.0000000000000000E+000   3.2156551697004172E-002  4.1685062577733749E-002  5.2646825727214370E-002
  7.3336661451282738E+000  7.3336661451282738E+000    2360   2360   1.9999999999999998E-002 0.0000000000000000E+000   3.2189886668337179E-002  4.1628628747684226E-002  5.2622538280977222E-002
  7.3647574997268208E+000  7.3647574997268208E+000    2370   2370   1.9999999999999998E-002 0.0000000000000000E+000   3.2181512213223553E-002  4.1579055542637934E-002  5.2578204497183307E-002
  7.3956235523727169E+000  7.3956235523727169E+000    2380   2380   1.9999999999999998E-002 0.0000000000000000E+000   3.2127709555960866E-002  4.1715846822219075E-002  5.2653600042229067E-002
  7.4262096839678060E+000  7.4262096839678060E+000    2390   2390   1.9999999999999998E-002 0.0000000000000000E+000   3.2063526506704294E-002  4.2020628548902214E-002  5.2856437220937859E-002
  7.4566340964122037E+000  7.4566340964122037E+000    2400   2400   1.9999999999999998E-002 0.0000000000000000E+000   3.2026286511912731E-002  4.2280690144341877E-002  5.3040925584165394E-002
  7.4870413901020382E+000  7.4870413901020382E+000    2410   2410   1.9999999999999998E-002 0.0000000000000000E+000   3.2034474104611669E-002  4.2410194372584868E-002  5.3149149738066983E-002
  7.5175773385667481E+000  7.5175773385667481E+000    2420   2420   1.9999999999999998E-002 0.0000000000000000E+000   3.2054486560346640E-002  4.2392386036505698E-002  5.3147008406076503E-002
  7.5483659977081707E+000  7.5483659977081707E+000    2430   2430   1.9999999999999998E-002 0.0000000000000000E+000   3.2049601573913535E-002  4.2317150564914802E-002  5.3084067223417132E-002
  7.5790380703951081E+000  7.5790380703951081E+000    2440   2440   1.9999999999999998E-002 0.0000000000000000E+000   3.2004004899624249E-002  4.2362486447920533E-002  5.3092716898510889E-002
  7.6093269919684258E+000  7.6093269919684258E+000    2450   2450   1.9999999999999998E-002 0.0000000000000000E+000   3.1941504177886108E-002  4.2608782027687981E-002  5.3251929495830871E-002
  7.6394244272425186E+000  7.6394244272425186E+000    2460   2460   1.9999999999999998E-002 0.0000000000000000E+000   3.1891759779644877E-002  4.2887598820908472E-002  5.3445584237294712E-002
  7.6695458027625642E+000  7.6695458027625642E+000    2470   2470   1.9999999999999998E-002 0.0000000000000000E+000   3.1891746121889688E-002  4.3068120364986501E-002  5.3590544524906915E-002
  7.6998996437353470E+000  7.6998996437353470E+000    2480   2480   1.9999999999999998E-002 0.0000000000000000E+000   3.1924027812724236E-002  4.3111908996411116E-002  5.3644946165528253E-002
  7.7306603168629983E+000  7.7306603168629983E+000    2490   2490   1.9999999999999998E-002 0.0000000000000000E+000   3.1947257376540298E-002  4.3044706654585809E-002  5.3604794793584025E-002
  7.7617572733666175E+000  7.7617572733666175E+000    2500   2500   1.9999999999999998E-002 0.0000000000000000E+000   3.1928603509885227E-002  4.3010127531879822E-002  5.3565910730613195E-002
  7.7925755491171866E+000  7.7925755491171866E+000    2510   2510   1.9999999999999998E-002 0.0000000000000000E+000   3.1872942519392317E-002  4.3161691553212433E-002  5.3654599826847428E-002
  7.8231287234619779E+000  7.8231287234619779E+000    2520   2520   1.9999999999999998E-002 0.0000000000000000E+000   3.1812860979993482E-002  4.3441923646354982E-002  5.3844766262173786E-002
  7.8535407418665794E+000  7.8535407418665794E+000    2530   2530   1.9999999999999998E-002 0.0000000000000000E+000   3.1782053749048073E-002  4.3660832850562147E-002  5.4003400501376832E-002
  7.8839579307740095E+000  7.8839579307740095E+000    2540   2540   1.9999999999999998E-002 0.0000000000000000E+000   3.1790249828317875E-002  4.3754577812805877E-002  5.4084037050905777E-002
  7.9145242964034965E+000  7.9145242964034965E+000    2550   2550   1.9999999999999998E-002 0.0000000000000000E+000   3.1803900094849506E-002  4.3717074610258164E-002  5.4061730213914236E-002
  7.9453436675502953E+000  7.9453436675502953E+000    2560   2560   1.9999999999999998E-002 0.0000000000000000E+000   3.1790501195802498E-002  4.3648379641426764E-002  5.3998305636403429E-002
  7.9759478022080338E+000  7.9759478022080338E+000    2570   2570   1.9999999999999998E-002 0.0000000000000000E+000   3.1741467805591314E-002  4.3713290914317175E-002  5.4021963875937668E-002
  8.0061944197550065E+000  8.0061944197550065E+000    2580   2580   1.9999999999999998E-002 0.0000000000000000E+000   3.1681999829609157E-002  4.3953441466928291E-002  5.4181677068821390E-002
  8.0362811076353644E+000  8.0362811076353644E+000    2590   2590   1.9999999999999998E-002 0.0000000000000000E+000   3.1638659036039831E-002  4.4196151515847637E-002  5.4353514646345972E-002
  8.0664240496027233E+000  8.0664240496027233E+000    2600   2600   1.9999999999999998E-002 0.0000000000000000E+000   3.1642216771440794E-002  4.4341360727905394E-002  5.4473719841893304E-002
  8.0968284659416838E+000  8.0968284659416838E+000    2610   2610   1.9999999999999998E-002 0.0000000000000000E+000   3.1670222375238710E-002  4.4357711980853062E-002  5.4503298959543586E-002
  8.1276610230534611E+000  8.1276610230534611E+000    2620   2620   1.9999999999999998E-002 0.0000000000000000E+000   3.1684369454719707E-002  4.4284860627548408E-002  5.4452255679122814E-002
  8.1587438350038929E+000  8.1587438350038929E+000    2630   2630   1.9999999999999998E-002 0.0000000000000000E+000   3.1657515297513194E-002  4.4267138616828543E-002  5.4422218221364282E-002
  8.1895160490801153E+000  8.1895160490801153E+000    2640   2640   1.9999999999999998E-002 0.0000000000000000E+000   3.1601826323936443E-002  4.4430817548888770E-002  5.4523141647110593E-002
  8.2200391889526720E+000  8.2200391889526720E+000    2650   2650   1.9999999999999998E-002 0.0000000000000000E+000   3.1546077947171857E-002  4.4686221256672347E-002  5.4699299849717624E-002
  8.2504422882282550E+000  8.2504422882282550E+000    2660   2660   1.9999999999999998E-002 0.0000000000000000E+000   3.1521151983950690E-002  4.4869737479600821E-002  5.4834992148112995E-002
  8.2808728300348839E+000  8.2808728300348839E+000    2670   2670   1.9999999999999998E-002 0.0000000000000000E+000   3.1528896999546645E-002  4.4933014268408735E-002  5.4891229875573417E-002
  8.3114725255291901E+000  8.3114725255291901E+000    2680   2680   1.9999999999999998E-002 0.0000000000000000E+000   3.1536690775455888E-002  4.4881140803969215E-002  5.4853255736851522E-002
  8.3423064253028442E+000  8.3423064253028442E+000    2690   2690   1.9999999999999998E-002 0.0000000000000000E+000   3.1516129253376985E-002  4.4822145573349816E-002  5.4793166881593249E-002
  8.3728459903298144E+000  8.3728459903298144E+000    2700   2700   1.9999999999999998E-002 0.0000000000000000E+000   3.1465509899239560E-002  4.4905622970658516E-002  5.4832410922756960E-002
  8.4030550159744343E+000  8.4030550159744343E+000    2710   2710   1.9999999999999998E-002 0.0000000000000000E+000   3.1409353184586086E-002  4.5136676735605449E-002  5.4989699528262683E-002
  8.4331361105752424E+000  8.4331361105752424E+000    2720   2720   1.9999999999999998E-002 0.0000000000000000E+000   3.1372409567114090E-002  4.5347341693512737E-002  5.5141721778658219E-002
  8.4633055517072950E+000  8.4633055517072950E+000    2730   2730   1.9999999999999998E-002 0.0000000000000000E+000   3.1378727150884557E-002  4.5461917543822565E-002  5.5239573354353321E-002
  8.4937646347143456E+000  8.4937646347143456E+000    2740   2740   1.9999999999999998E-002 0.0000000000000000E+000   3.1402521954439919E-002  4.5455748624249645E-002  5.5248017775211222E-002
  8.5246715236290295E+000  8.5246715236290295E+000    2750   2750   1.9999999999999998E-002 0.0000000000000000E+000   3.1408458740157123E-002  4.5381547713916257E-002  5.5190362866560418E-002
  8.5557213878907685E+000  8.5557213878907685E+000    2760   2760   1.9999999999999998E-002 0.0000000000000000E+000   3.1375309454706368E-002  4.5381849514199021E-002  5.5171752815258576E-002
  8.5864494844936931E+000  8.5864494844936931E+000    2770   2770   1.9999999999999998E-002 0.0000000000000000E+000   3.1320862669081552E-002  4.5554441947782269E-002  5.5282941487490795E-002
  8.6169455980825446E+000  8.6169455980825446E+000    2780   2780   1.9999999999999998E-002 0.0000000000000000E+000   3.1269594971408607E-002  4.5785159175829130E-002  5.5444281674776458E-002
  8.6473432156184024E+000  8.6473432156184024E+000    2790   2790   1.9999999999999998E-002 0.0000000000000000E+000   3.1249905359162926E-002  4.5937832025686251E-002  5.5559346614019906E-002
  8.6777904306148574E+000  8.6777904306148574E+000    2800   2800   1.9999999999999998E-002 0.0000000000000000E+000   3.1256810735848858E-002  4.5975008150004192E-002  5.5593970822110092E-002
  8.7084261438529413E+000  8.7084261438529413E+000    2810   2810   1.9999999999999998E-002 0.0000000000000000E+000   3.1259175699747658E-002  4.5913331909501815E-002  5.5544307651277575E-002
  8.7392561632406824E+000  8.7392561632406824E+000    2820   2820   1.9999999999999998E-002 0.0000000000000000E+000   3.1232708278822807E-002  4.5866510328331537E-002  5.5490709457791131E-002
  8.7697347267741498E+000  8.7697347267741498E+000    2830   2830   1.9999999999999998E-002 0.0000000000000000E+000   3.1181986516613253E-002  4.5966904604903637E-002  5.5545230236975005E-002
  8.7999108826004821E+000  8.7999108826004821E+000    2840   2840   1.9999999999999998E-002 0.0000000000000000E+000   3.1129221089273388E-002  4.6186208060775575E-002  5.5697344825926071E-002
  8.8299914071949245E+000  8.8299914071949245E+000    2850   2850   1.9999999999999998E-002 0.0000000000000000E+000   3.1098541528816960E-002  4.6368393666368223E-002  5.5831417825619027E-002
  8.8601920400674529E+000  8.8601920400674529E+000    2860   2860   1.9999999999999998E-002 0.0000000000000000E+000   3.1106867514575253E-002  4.6456023294123101E-002  5.5908848198415297E-002
  8.8907095309247932E+000  8.8907095309247932E+000    2870   2870   1.9999999999999998E-002 0.0000000000000000E+000   3.1126493687030052E-002  4.6431618528790865E-002  5.5899497389975492E-002
  8.9216899735266075E+000  8.9216899735266075E+000    2880   2880   1.9999999999999998E-002 0.0000000000000000E+000   3.1124994463840409E-002  4.6359717140906342E-002  5.5838952835444013E-002
  8.9526897152287840E+000  8.9526897152287840E+000    2890   2890   1.9999999999999998E-002 0.0000000000000000E+000   3.1087305881883988E-002  4.6378560651610865E-002  5.5833605249069906E-002
  8.9833758339564955E+000  8.9833758339564955E+000    2900   2900   1.9999999999999998E-002 0.0000000000000000E+000   3.1034882107903443E-002  4.6556506701278657E-002  5.5952410347344914E-002
  9.0138480057125036E+000  9.0138480057125036E+000    2910   2910   1.9999999999999998E-002 0.0000000000000000E+000   3.0988218660945086E-002  4.6763149253494455E-002  5.6098679341702375E-002
  9.0442435518601378E+000  9.0442435518601378E+000    2920   2920   1.9999999999999998E-002 0.0000000000000000E+000   3.0973055569227248E-002  4.6888588838114468E-002  5.6194928014227327E-002
  9.0747106440094498E+000  9.0747106440094498E+000    2930   2930   1.9999999999999998E-002 0.0000000000000000E+000   3.0978779661282742E-002  4.6903422489015778E-002  5.6210460151874013E-002
  9.1053848588889820E+000  9.1053848588889820E+000    2940   2940   1.9999999999999998E-002 0.0000000000000000E+000   3.0976078814991439E-002  4.6835921822576018E-002  5.6152658278330989E-002
  9.1361947643321634E+000  9.1361947643321634E+000    2950   2950   1.9999999999999998E-002 0.0000000000000000E+000   3.0944893563590687E-002  4.6803148359297130E-002  5.6108120036268669E-002
  9.1666160740264253E+000  9.1666160740264253E+000    2960   2960   1.9999999999999998E-002 0.0000000000000000E+000   3.0895181207126820E-002  4.6918241382057646E-002  5.6176806568246906E-002
  9.1967641093981864E+000  9.1967641093981864E+000    2970   2970   1.9999999999999998E-002 0.0000000000000000E+000   3.0845830021014220E-002  4.7123662825598859E-002  5.6321441989583593E-002
  9.2268490090057149E+000  9.2268490090057149E+000    2980   2980   1.9999999999999998E-002 0.0000000000000000E+000   3.0821137819139847E-002  4.7280436175150954E-002  5.6439190119800048E-002
  9.2570853606887837E+000  9.2570853606887837E+000    2990   2990   1.9999999999999998E-002 0.0000000000000000E+000   3.0830781229991055E-002  4.7344132948055372E-002  5.6497822930221932E-002
  9.2876647332090573E+000  9.2876647332090573E+000    3000   3000   1.9999999999999998E-002 0.0000000000000000E+000   3.0846254097007310E-002  4.7305311849411832E-002  5.6473745413131970E-002
  9.3187024562563021E+000  9.3187024562563021E+000    3010   3010   1.9999999999999998E-002 0.0000000000000000E+000   3.0838048229340695E-002  4.7238829854060426E-002  5.6413582270371849E-002
  9.3496511383950657E+000  9.3496511383950657E+000    3020   3020   1.9999999999999998E-002 0.0000000000000000E+000   3.0797407240800254E-002  4.7276119640175506E-002  5.6422617636794241E-002
  9.3802975754733335E+000  9.3802975754733335E+000    3030   3030   1.9999999999999998E-002 0.0000000000000000E+000   3.0747394727684635E-002  4.7455743601745119E-002  5.6545997942689290E-002
  9.4107489488969928E+000  9.4107489488969928E+000    3040   3040   1.9999999999999998E-002 0.0000000000000000E+000   3.0705444817674649E-002  4.7639330174898413E-002  5.6677421615350933E-002
