# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:P_OVER_RHO
  6.4487675207203514E+000  6.4487675207203514E+000    2070   2070   1.9999999999999998E-002 0.0000000000000000E+000 -5.7183801300073131E-003
  6.4788604379688221E+000  6.4788604379688221E+000    2080   2080   1.9999999999999998E-002 0.0000000000000000E+000 -6.7298679926428608E-003
  6.5090948288214036E+000  6.5090948288214036E+000    2090   2090   1.9999999999999998E-002 0.0000000000000000E+000 -7.9939020186739693E-003
  6.5396632943932200E+000  6.5396632943932200E+000    2100   2100   1.9999999999999998E-002 0.0000000000000000E+000 -8.6505776480660507E-003
  6.5706911710112914E+000  6.5706911710112914E+000    2110   2110   1.9999999999999998E-002 0.0000000000000000E+000 -8.0154891243048602E-003
  6.6016576885291744E+000  6.6016576885291744E+000    2120   2120   1.9999999999999998E-002 0.0000000000000000E+000 -6.4697879697747344E-003
  6.6323189843732999E+000  6.6323189843732999E+000    2130   2130   1.9999999999999998E-002 0.0000000000000000E+000 -5.5796651595477895E-003
  6.6627796920324886E+000  6.6627796920324886E+000    2140   2140   1.9999999999999998E-002 0.0000000000000000E+000 -6.1672032517775035E-003
  6.6931790909559456E+000  6.6931790909559456E+000    2150   2150   1.9999999999999998E-002 0.0000000000000000E+000 -7.3675360222097072E-003
  6.7236647740071866E+000  6.7236647740071866E+000    2160   2160   1.9999999999999998E-002 0.0000000000000000E+000 -8.3360184217547406E-003
  6.7543694352855014E+000  6.7543694352855014E+000    2170   2170   1.9999999999999998E-002 0.0000000000000000E+000 -8.2365685406257682E-003
  6.7851586232424274E+000  6.7851586232424274E+000    2180   2180   1.9999999999999998E-002 0.0000000000000000E+000 -6.9715943462071576E-003
  6.8155470343011819E+000  6.8155470343011819E+000    2190   2190   1.9999999999999998E-002 0.0000000000000000E+000 -5.7024823686823769E-003
  6.8456828764367845E+000  6.8456828764367845E+000    2200   2200   1.9999999999999998E-002 0.0000000000000000E+000 -5.8194195549454015E-003
  6.8757778662115907E+000  6.8757778662115907E+000    2210   2210   1.9999999999999998E-002 0.0000000000000000E+000 -6.9145245623956590E-003
  6.9060451874458026E+000  6.9060451874458026E+000    2220   2220   1.9999999999999998E-002 0.0000000000000000E+000 -8.1510884127615739E-003
  6.9366722313734765E+000  6.9366722313734765E+000    2230   2230   1.9999999999999998E-002 0.0000000000000000E+000 -8.6464349260534110E-003
  6.9677404358571584E+000  6.9677404358571584E+000    2240   2240   1.9999999999999998E-002 0.0000000000000000E+000 -7.8199149413689452E-003
  6.9986559348307100E+000  6.9986559348307100E+000    2250   2250   1.9999999999999998E-002 0.0000000000000000E+000 -6.2536638676138993E-003
  7.0292780656316082E+000  7.0292780656316082E+000    2260   2260   1.9999999999999998E-002 0.0000000000000000E+000 -5.5860402369858466E-003
  7.0597186044684567E+000  7.0597186044684567E+000    2270   2270   1.9999999999999998E-002 0.0000000000000000E+000 -6.3254296912083658E-003
  7.0901198202152722E+000  7.0901198202152722E+000    2280   2280   1.9999999999999998E-002 0.0000000000000000E+000 -7.5465674326228082E-003
  7.1206286970186578E+000  7.1206286970186578E+000    2290   2290   1.9999999999999998E-002 0.0000000000000000E+000 -8.4048675658088782E-003
  7.1513739223767931E+000  7.1513739223767931E+000    2300   2300   1.9999999999999998E-002 0.0000000000000000E+000 -8.1106846412321829E-003
  7.1821118512978623E+000  7.1821118512978623E+000    2310   2310   1.9999999999999998E-002 0.0000000000000000E+000 -6.7419990372270479E-003
  7.2124478508636862E+000  7.2124478508636862E+000    2320   2320   1.9999999999999998E-002 0.0000000000000000E+000 -5.6195973597299673E-003
  7.2425614163783853E+000  7.2425614163783853E+000    2330   2330   1.9999999999999998E-002 0.0000000000000000E+000 -5.9437309319708857E-003
  7.2726665105435879E+000  7.2726665105435879E+000    2340   2340   1.9999999999999998E-002 0.0000000000000000E+000 -7.1070875896698648E-003
  7.3029743274084131E+000  7.3029743274084131E+000    2350   2350   1.9999999999999998E-002 0.0000000000000000E+000 -8.2944114159141246E-003
  7.3336661451282738E+000  7.3336661451282738E+000    2360   2360   1.9999999999999998E-002 0.0000000000000000E+000 -8.6100521919714232E-003
  7.3647574997268208E+000  7.3647574997268208E+000    2370   2370   1.9999999999999998E-002 0.0000000000000000E+000 -7.6021654278298678E-003
  7.3956235523727169E+000  7.3956235523727169E+000    2380   2380   1.9999999999999998E-002 0.0000000000000000E+000 -6.0571417670231531E-003
  7.4262096839678060E+000  7.4262096839678060E+000    2390   2390   1.9999999999999998E-002 0.0000000000000000E+000 -5.6278358263076579E-003
  7.4566340964122037E+000  7.4566340964122037E+000    2400   2400   1.9999999999999998E-002 0.0000000000000000E+000 -6.4959656297517813E-003
  7.4870413901020382E+000  7.4870413901020382E+000    2410   2410   1.9999999999999998E-002 0.0000000000000000E+000 -7.7202760355654502E-003
  7.5175773385667481E+000  7.5175773385667481E+000    2420   2420   1.9999999999999998E-002 0.0000000000000000E+000 -8.4468731591072980E-003
  7.5483659977081707E+000  7.5483659977081707E+000    2430   2430   1.9999999999999998E-002 0.0000000000000000E+000 -7.9563722655526643E-003
  7.5790380703951081E+000  7.5790380703951081E+000    2440   2440   1.9999999999999998E-002 0.0000000000000000E+000 -6.5151332042710317E-003
  7.6093269919684258E+000  7.6093269919684258E+000    2450   2450   1.9999999999999998E-002 0.0000000000000000E+000 -5.5743892331903621E-003
  7.6394244272425186E+000  7.6394244272425186E+000    2460   2460   1.9999999999999998E-002 0.0000000000000000E+000 -6.0865700108803117E-003
  7.6695458027625642E+000  7.6695458027625642E+000    2470   2470   1.9999999999999998E-002 0.0000000000000000E+000 -7.3027209971592350E-003
  7.6998996437353470E+000  7.6998996437353470E+000    2480   2480   1.9999999999999998E-002 0.0000000000000000E+000 -8.4185922767030572E-003
  7.7306603168629983E+000  7.7306603168629983E+000    2490   2490   1.9999999999999998E-002 0.0000000000000000E+000 -8.5411432173719692E-003
  7.7617572733666175E+000  7.7617572733666175E+000    2500   2500   1.9999999999999998E-002 0.0000000000000000E+000 -7.3686453705979984E-003
  7.7925755491171866E+000  7.7925755491171866E+000    2510   2510   1.9999999999999998E-002 0.0000000000000000E+000 -5.8879935417567184E-003
  7.8231287234619779E+000  7.8231287234619779E+000    2520   2520   1.9999999999999998E-002 0.0000000000000000E+000 -5.7005732430228475E-003
  7.8535407418665794E+000  7.8535407418665794E+000    2530   2530   1.9999999999999998E-002 0.0000000000000000E+000 -6.6750551497975703E-003
  7.8839579307740095E+000  7.8839579307740095E+000    2540   2540   1.9999999999999998E-002 0.0000000000000000E+000 -7.8836941908297042E-003
  7.9145242964034965E+000  7.9145242964034965E+000    2550   2550   1.9999999999999998E-002 0.0000000000000000E+000 -8.4596026051021784E-003
  7.9453436675502953E+000  7.9453436675502953E+000    2560   2560   1.9999999999999998E-002 0.0000000000000000E+000 -7.7795362979612399E-003
  7.9759478022080338E+000  7.9759478022080338E+000    2570   2570   1.9999999999999998E-002 0.0000000000000000E+000 -6.2987246299088202E-003
  8.0061944197550065E+000  8.0061944197550065E+000    2580   2580   1.9999999999999998E-002 0.0000000000000000E+000 -5.5667366590079163E-003
  8.0362811076353644E+000  8.0362811076353644E+000    2590   2590   1.9999999999999998E-002 0.0000000000000000E+000 -6.2441580157107008E-003
  8.0664240496027233E+000  8.0664240496027233E+000    2600   2600   1.9999999999999998E-002 0.0000000000000000E+000 -7.4973763016746222E-003
  8.0968284659416838E+000  8.0968284659416838E+000    2610   2610   1.9999999999999998E-002 0.0000000000000000E+000 -8.5195167995971683E-003
  8.1276610230534611E+000  8.1276610230534611E+000    2620   2620   1.9999999999999998E-002 0.0000000000000000E+000 -8.4400560975506895E-003
  8.1587438350038929E+000  8.1587438350038929E+000    2630   2630   1.9999999999999998E-002 0.0000000000000000E+000 -7.1255080813844760E-003
  8.1895160490801153E+000  8.1895160490801153E+000    2640   2640   1.9999999999999998E-002 0.0000000000000000E+000 -5.7523485678482151E-003
  8.2200391889526720E+000  8.2200391889526720E+000    2650   2650   1.9999999999999998E-002 0.0000000000000000E+000 -5.7996443884263104E-003
  8.2504422882282550E+000  8.2504422882282550E+000    2660   2660   1.9999999999999998E-002 0.0000000000000000E+000 -6.8598983743983437E-003
  8.2808728300348839E+000  8.2808728300348839E+000    2670   2670   1.9999999999999998E-002 0.0000000000000000E+000 -8.0328883863489046E-003
  8.3114725255291901E+000  8.3114725255291901E+000    2680   2680   1.9999999999999998E-002 0.0000000000000000E+000 -8.4418161493250245E-003
  8.3423064253028442E+000  8.3423064253028442E+000    2690   2690   1.9999999999999998E-002 0.0000000000000000E+000 -7.5794358302811470E-003
  8.3728459903298144E+000  8.3728459903298144E+000    2700   2700   1.9999999999999998E-002 0.0000000000000000E+000 -6.1001004477496234E-003
  8.4030550159744343E+000  8.4030550159744343E+000    2710   2710   1.9999999999999998E-002 0.0000000000000000E+000 -5.5947992188087205E-003
  8.4331361105752424E+000  8.4331361105752424E+000    2720   2720   1.9999999999999998E-002 0.0000000000000000E+000 -6.4139660473924999E-003
  8.4633055517072950E+000  8.4633055517072950E+000    2730   2730   1.9999999999999998E-002 0.0000000000000000E+000 -7.6877959066418375E-003
  8.4937646347143456E+000  8.4937646347143456E+000    2740   2740   1.9999999999999998E-002 0.0000000000000000E+000 -8.5943274674389620E-003
  8.5246715236290295E+000  8.5246715236290295E+000    2750   2750   1.9999999999999998E-002 0.0000000000000000E+000 -8.3081801552652283E-003
  8.5557213878907685E+000  8.5557213878907685E+000    2760   2760   1.9999999999999998E-002 0.0000000000000000E+000 -6.8791627415630189E-003
  8.5864494844936931E+000  8.5864494844936931E+000    2770   2770   1.9999999999999998E-002 0.0000000000000000E+000 -5.6543504013588554E-003
  8.6169455980825446E+000  8.6169455980825446E+000    2780   2780   1.9999999999999998E-002 0.0000000000000000E+000 -5.9206764943538789E-003
  8.6473432156184024E+000  8.6473432156184024E+000    2790   2790   1.9999999999999998E-002 0.0000000000000000E+000 -7.0479964487788837E-003
  8.6777904306148574E+000  8.6777904306148574E+000    2800   2800   1.9999999999999998E-002 0.0000000000000000E+000 -8.1644591035421747E-003
  8.7084261438529413E+000  8.7084261438529413E+000    2810   2810   1.9999999999999998E-002 0.0000000000000000E+000 -8.3930606937191516E-003
  8.7392561632406824E+000  8.7392561632406824E+000    2820   2820   1.9999999999999998E-002 0.0000000000000000E+000 -7.3630223902931941E-003
  8.7697347267741498E+000  8.7697347267741498E+000    2830   2830   1.9999999999999998E-002 0.0000000000000000E+000 -5.9259379475732467E-003
  8.7999108826004821E+000  8.7999108826004821E+000    2840   2840   1.9999999999999998E-002 0.0000000000000000E+000 -5.6551258375863184E-003
  8.8299914071949245E+000  8.8299914071949245E+000    2850   2850   1.9999999999999998E-002 0.0000000000000000E+000 -6.5936385565428565E-003
  8.8601920400674529E+000  8.8601920400674529E+000    2860   2860   1.9999999999999998E-002 0.0000000000000000E+000 -7.8704753032397718E-003
  8.8907095309247932E+000  8.8907095309247932E+000    2870   2870   1.9999999999999998E-002 0.0000000000000000E+000 -8.6405628866425630E-003
  8.9216899735266075E+000  8.9216899735266075E+000    2880   2880   1.9999999999999998E-002 0.0000000000000000E+000 -8.1482558609802335E-003
  8.9526897152287840E+000  8.9526897152287840E+000    2890   2890   1.9999999999999998E-002 0.0000000000000000E+000 -6.6363965720079818E-003
  8.9833758339564955E+000  8.9833758339564955E+000    2900   2900   1.9999999999999998E-002 0.0000000000000000E+000 -5.5960053074093094E-003
  9.0138480057125036E+000  9.0138480057125036E+000    2910   2910   1.9999999999999998E-002 0.0000000000000000E+000 -6.0596121201122663E-003
  9.0442435518601378E+000  9.0442435518601378E+000    2920   2920   1.9999999999999998E-002 0.0000000000000000E+000 -7.2365168981944316E-003
  9.0747106440094498E+000  9.0747106440094498E+000    2930   2930   1.9999999999999998E-002 0.0000000000000000E+000 -8.2751150640349742E-003
  9.1053848588889820E+000  9.1053848588889820E+000    2940   2940   1.9999999999999998E-002 0.0000000000000000E+000 -8.3134978364751006E-003
  9.1361947643321634E+000  9.1361947643321634E+000    2950   2950   1.9999999999999998E-002 0.0000000000000000E+000 -7.1354280929078148E-003
  9.1666160740264253E+000  9.1666160740264253E+000    2960   2960   1.9999999999999998E-002 0.0000000000000000E+000 -5.7820010921438473E-003
  9.1967641093981864E+000  9.1967641093981864E+000    2970   2970   1.9999999999999998E-002 0.0000000000000000E+000 -5.7435531234427461E-003
  9.2268490090057149E+000  9.2268490090057149E+000    2980   2980   1.9999999999999998E-002 0.0000000000000000E+000 -6.7810335960648693E-003
  9.2570853606887837E+000  9.2570853606887837E+000    2990   2990   1.9999999999999998E-002 0.0000000000000000E+000 -8.0419513614859585E-003
  9.2876647332090573E+000  9.2876647332090573E+000    3000   3000   1.9999999999999998E-002 0.0000000000000000E+000 -8.6563956331649940E-003
  9.3187024562563021E+000  9.3187024562563021E+000    3010   3010   1.9999999999999998E-002 0.0000000000000000E+000 -7.9636104141652728E-003
  9.3496511383950657E+000  9.3496511383950657E+000    3020   3020   1.9999999999999998E-002 0.0000000000000000E+000 -6.4041547222950487E-003
  9.3802975754733335E+000  9.3802975754733335E+000    3030   3030   1.9999999999999998E-002 0.0000000000000000E+000 -5.5771708283365555E-003
  9.4107489488969928E+000  9.4107489488969928E+000    3040   3040   1.9999999999999998E-002 0.0000000000000000E+000 -6.2131572515153301E-003
  9.4411458123861695E+000  9.4411458123861695E+000    3050   3050   1.9999999999999998E-002 0.0000000000000000E+000 -7.4226092906417431E-003
  9.4716358937698981E+000  9.4716358937698981E+000    3060   3060   1.9999999999999998E-002 0.0000000000000000E+000 -8.3620047479826187E-003
  9.5023509269105677E+000  9.5023509269105677E+000    3070   3070   1.9999999999999998E-002 0.0000000000000000E+000 -8.2039179993175128E-003
  9.5331225530854837E+000  9.5331225530854837E+000    3080   3080   1.9999999999999998E-002 0.0000000000000000E+000 -6.9022286595598192E-003
  9.5634905614344258E+000  9.5634905614344258E+000    3090   3090   1.9999999999999998E-002 0.0000000000000000E+000 -5.6727978059724124E-003
  9.5936152812974082E+000  9.5936152812974082E+000    3100   3100   1.9999999999999998E-002 0.0000000000000000E+000 -5.8557643299769708E-003
  9.6237094484635203E+000  9.6237094484635203E+000    3110   3110   1.9999999999999998E-002 0.0000000000000000E+000 -6.9739105756597750E-003
  9.6539858988698536E+000  9.6539858988698536E+000    3120   3120   1.9999999999999998E-002 0.0000000000000000E+000 -8.1986956669636761E-003
  9.6846303649611602E+000  9.6846303649611602E+000    3130   3130   1.9999999999999998E-002 0.0000000000000000E+000 -8.6405807524299316E-003
  9.7157059597778445E+000  9.7157059597778445E+000    3140   3140   1.9999999999999998E-002 0.0000000000000000E+000 -7.7552212625357013E-003
  9.7466046416837297E+000  9.7466046416837297E+000    3150   3150   1.9999999999999998E-002 0.0000000000000000E+000 -6.1896038748978741E-003
  9.7772138718004306E+000  9.7772138718004306E+000    3160   3160   1.9999999999999998E-002 0.0000000000000000E+000 -5.5957832994629459E-003
  9.8076476624305914E+000  9.8076476624305914E+000    3170   3170   1.9999999999999998E-002 0.0000000000000000E+000 -6.3784620293735043E-003
  9.8380492120636979E+000  9.8380492120636979E+000    3180   3180   1.9999999999999998E-002 0.0000000000000000E+000 -7.6031052326305257E-003
  9.8685652910240388E+000  9.8685652910240388E+000    3190   3190   1.9999999999999998E-002 0.0000000000000000E+000 -8.4226193403513907E-003
  9.8993232652116702E+000  9.8993232652116702E+000    3200   3200   1.9999999999999998E-002 0.0000000000000000E+000 -8.0658581254462529E-003
  9.9300407676315067E+000  9.9300407676315067E+000    3210   3210   1.9999999999999998E-002 0.0000000000000000E+000 -6.6695119857248963E-003
  9.9603595989223006E+000  9.9603595989223006E+000    3220   3220   1.9999999999999998E-002 0.0000000000000000E+000 -5.6011531347484595E-003
  9.9904658491808717E+000  9.9904658491808717E+000    3230   3230   1.9999999999999998E-002 0.0000000000000000E+000 -5.9878248932531725E-003
  1.0020574125002097E+001  1.0020574125002097E+001    3240   3240   1.9999999999999998E-002 0.0000000000000000E+000 -7.1699010874829562E-003
  1.0050894916441477E+001  1.0050894916441477E+001    3250   3250   1.9999999999999998E-002 0.0000000000000000E+000 -8.3372962526001757E-003
  1.0081607435988877E+001  1.0081607435988877E+001    3260   3260   1.9999999999999998E-002 0.0000000000000000E+000 -8.5925236137541620E-003
  1.0112702170249294E+001  1.0112702170249294E+001    3270   3270   1.9999999999999998E-002 0.0000000000000000E+000 -7.5292182342845048E-003
  1.0143552149016039E+001  1.0143552149016039E+001    3280   3280   1.9999999999999998E-002 0.0000000000000000E+000 -5.9995205280390608E-003
  1.0174126784475205E+001  1.0174126784475205E+001    3290   3290   1.9999999999999998E-002 0.0000000000000000E+000 -5.6482915570040139E-003
  1.0204546256528228E+001  1.0204546256528228E+001    3300   3300   1.9999999999999998E-002 0.0000000000000000E+000 -6.5531454073045489E-003
  1.0234955835862680E+001  1.0234955835862680E+001    3310   3310   1.9999999999999998E-002 0.0000000000000000E+000 -7.7747948364689731E-003
  1.0265500826446583E+001  1.0265500826446583E+001    3320   3320   1.9999999999999998E-002 0.0000000000000000E+000 -8.4549625425518737E-003
  1.0296300532529216E+001  1.0296300532529216E+001    3330   3330   1.9999999999999998E-002 0.0000000000000000E+000 -7.9023996945683796E-003
  1.0326949496940849E+001  1.0326949496940849E+001    3340   3340   1.9999999999999998E-002 0.0000000000000000E+000 -6.4437935415219405E-003
  1.0357223444048846E+001  1.0357223444048846E+001    3350   3350   1.9999999999999998E-002 0.0000000000000000E+000 -5.5679698423450858E-003
  1.0387316107724424E+001  1.0387316107724424E+001    3360   3360   1.9999999999999998E-002 0.0000000000000000E+000 -6.1363216829256215E-003
  1.0417443273052791E+001  1.0417443273052791E+001    3370   3370   1.9999999999999998E-002 0.0000000000000000E+000 -7.3663278050733858E-003
  1.0447812492340464E+001  1.0447812492340464E+001    3380   3380   1.9999999999999998E-002 0.0000000000000000E+000 -8.4544500542940443E-003
  1.0478595742838687E+001  1.0478595742838687E+001    3390   3390   1.9999999999999998E-002 0.0000000000000000E+000 -8.5122647731600888E-003
  1.0509689737120819E+001  1.0509689737120819E+001    3400   3400   1.9999999999999998E-002 0.0000000000000000E+000 -7.2906851086007131E-003
  1.0540492566074097E+001  1.0540492566074097E+001    3410   3410   1.9999999999999998E-002 0.0000000000000000E+000 -5.8400656167709481E-003
  1.0571035367204704E+001  1.0571035367204704E+001    3420   3420   1.9999999999999998E-002 0.0000000000000000E+000 -5.7302546199219630E-003
  1.0601443833524741E+001  1.0601443833524741E+001    3430   3430   1.9999999999999998E-002 0.0000000000000000E+000 -6.7348356515933938E-003
  1.0631864748386319E+001  1.0631864748386319E+001    3440   3440   1.9999999999999998E-002 0.0000000000000000E+000 -7.9342463569871384E-003
  1.0662441444001347E+001  1.0662441444001347E+001    3450   3450   1.9999999999999998E-002 0.0000000000000000E+000 -8.4575311292839501E-003
  1.0693267561323407E+001  1.0693267561323407E+001    3460   3460   1.9999999999999998E-002 0.0000000000000000E+000 -7.7167057739427091E-003
  1.0723849901629858E+001  1.0723849901629858E+001    3470   3470   1.9999999999999998E-002 0.0000000000000000E+000 -6.2317815130263065E-003
  1.0754083391058526E+001  1.0754083391058526E+001    3480   3480   1.9999999999999998E-002 0.0000000000000000E+000 -5.5722164863840371E-003
  1.0784167370480157E+001  1.0784167370480157E+001    3490   3490   1.9999999999999998E-002 0.0000000000000000E+000 -6.2984555429877833E-003
  1.0814318139632099E+001  1.0814318139632099E+001    3500   3500   1.9999999999999998E-002 0.0000000000000000E+000 -7.5603085514833674E-003
  1.0844739717016356E+001  1.0844739717016356E+001    3510   3510   1.9999999999999998E-002 0.0000000000000000E+000 -8.5471684084184573E-003
  1.0875596090623245E+001  1.0875596090623245E+001    3520   3520   1.9999999999999998E-002 0.0000000000000000E+000 -8.4005232756742387E-003
  1.0906670292545948E+001  1.0906670292545948E+001    3530   3530   1.9999999999999998E-002 0.0000000000000000E+000 -7.0451855840075978E-003
  1.0937427734394356E+001  1.0937427734394356E+001    3540   3540   1.9999999999999998E-002 0.0000000000000000E+000 -5.7160985986097898E-003
  1.0967941573209429E+001  1.0967941573209429E+001    3550   3550   1.9999999999999998E-002 0.0000000000000000E+000 -5.8370801127036884E-003
  1.0998342375178018E+001  1.0998342375178018E+001    3560   3560   1.9999999999999998E-002 0.0000000000000000E+000 -6.9212601566172189E-003
  1.1028777889508913E+001  1.1028777889508913E+001    3570   3570   1.9999999999999998E-002 0.0000000000000000E+000 -8.0781560355956791E-003
  1.1059388971092107E+001  1.1059388971092107E+001    3580   3580   1.9999999999999998E-002 0.0000000000000000E+000 -8.4294439383542769E-003
  1.1090223031096677E+001  1.1090223031096677E+001    3590   3590   1.9999999999999998E-002 0.0000000000000000E+000 -7.5103143903806666E-003
  1.1120742065679551E+001  1.1120742065679551E+001    3600   3600   1.9999999999999998E-002 0.0000000000000000E+000 -6.0401829676092271E-003
  1.1150939651515980E+001  1.1150939651515980E+001    3610   3610   1.9999999999999998E-002 0.0000000000000000E+000 -5.6112375299730485E-003
  1.1181019859001821E+001  1.1181019859001821E+001    3620   3620   1.9999999999999998E-002 0.0000000000000000E+000 -6.4718402028264652E-003
  1.1211198863482569E+001  1.1211198863482569E+001    3630   3630   1.9999999999999998E-002 0.0000000000000000E+000 -7.7486807133810131E-003
  1.1241676545365510E+001  1.1241676545365510E+001    3640   3640   1.9999999999999998E-002 0.0000000000000000E+000 -8.6128148830112714E-003
  1.1272608109052748E+001  1.1272608109052748E+001    3650   3650   1.9999999999999998E-002 0.0000000000000000E+000 -8.2587223531367186E-003
  1.1303642570170955E+001  1.1303642570170955E+001    3660   3660   1.9999999999999998E-002 0.0000000000000000E+000 -6.7990022502888418E-003
  1.1334356611955012E+001  1.1334356611955012E+001    3670   3670   1.9999999999999998E-002 0.0000000000000000E+000 -5.6308670325500473E-003
  1.1364844477557443E+001  1.1364844477557443E+001    3680   3680   1.9999999999999998E-002 0.0000000000000000E+000 -5.9644071047562849E-003
  1.1395240979314147E+001  1.1395240979314147E+001    3690   3690   1.9999999999999998E-002 0.0000000000000000E+000 -7.1098641767948977E-003
  1.1425694296554145E+001  1.1425694296554145E+001    3700   3700   1.9999999999999998E-002 0.0000000000000000E+000 -8.2032113149095895E-003
  1.1456342299998147E+001  1.1456342299998147E+001    3710   3710   1.9999999999999998E-002 0.0000000000000000E+000 -8.3704281337471542E-003
  1.1487167880889579E+001  1.1487167880889579E+001    3720   3720   1.9999999999999998E-002 0.0000000000000000E+000 -7.2894555381320014E-003
  1.1517627170704438E+001  1.1517627170704438E+001    3730   3730   1.9999999999999998E-002 0.0000000000000000E+000 -5.8752024286938908E-003
  1.1547793502938799E+001  1.1547793502938799E+001    3740   3740   1.9999999999999998E-002 0.0000000000000000E+000 -5.6812437936492949E-003
  1.1577874845086786E+001  1.1577874845086786E+001    3750   3750   1.9999999999999998E-002 0.0000000000000000E+000 -6.6543345668495907E-003
  1.1608086627342990E+001  1.1608086627342990E+001    3760   3760   1.9999999999999998E-002 0.0000000000000000E+000 -7.9281166740200363E-003
  1.1638623972851342E+001  1.1638623972851342E+001    3770   3770   1.9999999999999998E-002 0.0000000000000000E+000 -8.6492142686878299E-003
  1.1669625349167969E+001  1.1669625349167969E+001    3780   3780   1.9999999999999998E-002 0.0000000000000000E+000 -8.0910115256750980E-003
  1.1700608212133467E+001  1.1700608212133467E+001    3790   3790   1.9999999999999998E-002 0.0000000000000000E+000 -6.5587405299018781E-003
  1.1731281021118016E+001  1.1731281021118016E+001    3800   3800   1.9999999999999998E-002 0.0000000000000000E+000 -5.5855352209829627E-003
  1.1761745988418537E+001  1.1761745988418537E+001    3810   3810   1.9999999999999998E-002 0.0000000000000000E+000 -6.1085022046280998E-003
  1.1792141561303342E+001  1.1792141561303342E+001    3820   3820   1.9999999999999998E-002 0.0000000000000000E+000 -7.2979669772194402E-003
  1.1822615823268500E+001  1.1822615823268500E+001    3830   3830   1.9999999999999998E-002 0.0000000000000000E+000 -8.3063731222517542E-003
  1.1853303148603206E+001  1.1853303148603206E+001    3840   3840   1.9999999999999998E-002 0.0000000000000000E+000 -8.2808151195816837E-003
  1.1884101993933959E+001  1.1884101993933959E+001    3850   3850   1.9999999999999998E-002 0.0000000000000000E+000 -7.0592837735168796E-003
  1.1914505336048681E+001  1.1914505336048681E+001    3860   3860   1.9999999999999998E-002 0.0000000000000000E+000 -5.7421776172189051E-003
  1.1944645153276896E+001  1.1944645153276896E+001    3870   3870   1.9999999999999998E-002 0.0000000000000000E+000 -5.7779271792300948E-003
  1.1974732518701623E+001  1.1974732518701623E+001    3880   3880   1.9999999999999998E-002 0.0000000000000000E+000 -6.8437917794252252E-003
  1.2004981511600143E+001  1.2004981511600143E+001    3890   3890   1.9999999999999998E-002 0.0000000000000000E+000 -8.0951503288977413E-003
  1.2035581860053721E+001  1.2035581860053721E+001    3900   3900   1.9999999999999998E-002 0.0000000000000000E+000 -8.6547412855816929E-003
  1.2066633926264862E+001  1.2066633926264862E+001    3910   3910   1.9999999999999998E-002 0.0000000000000000E+000 -7.8975029671955221E-003
  1.2097566060052513E+001  1.2097566060052513E+001    3920   3920   1.9999999999999998E-002 0.0000000000000000E+000 -6.3314885770150679E-003
  1.2128199994938961E+001  1.2128199994938961E+001    3930   3930   1.9999999999999998E-002 0.0000000000000000E+000 -5.5792836698647541E-003
  1.2158645226268953E+001  1.2158645226268953E+001    3940   3940   1.9999999999999998E-002 0.0000000000000000E+000 -6.2661892743706344E-003
  1.2189043239070678E+001  1.2189043239070678E+001    3950   3950   1.9999999999999998E-002 0.0000000000000000E+000 -7.4825747276024285E-003
  1.2219541503306654E+001  1.2219541503306654E+001    3960   3960   1.9999999999999998E-002 0.0000000000000000E+000 -8.3848852344845816E-003
  1.2250270378468517E+001  1.2250270378468517E+001    3970   3970   1.9999999999999998E-002 0.0000000000000000E+000 -8.1616761174616048E-003
  1.2281026391378677E+001  1.2281026391378677E+001    3980   3980   1.9999999999999998E-002 0.0000000000000000E+000 -6.8255034955536375E-003
  1.2311377777924628E+001  1.2311377777924628E+001    3990   3990   1.9999999999999998E-002 0.0000000000000000E+000 -5.6450571780576339E-003
  1.2341495880530501E+001  1.2341495880530501E+001    4000   4000   1.9999999999999998E-002 0.0000000000000000E+000 -5.8970770401475025E-003
  1.2371594127019029E+001  1.2371594127019029E+001    4010   4010   1.9999999999999998E-002 0.0000000000000000E+000 -7.0379941618990100E-003
  1.2401884648591705E+001  1.2401884648591705E+001    4020   4020   1.9999999999999998E-002 0.0000000000000000E+000 -8.2463364253792903E-003
  1.2432551114831040E+001  1.2432551114831040E+001    4030   4030   1.9999999999999998E-002 0.0000000000000000E+000 -8.6283744323309630E-003
  1.2463635244285786E+001  1.2463635244285786E+001    4040   4040   1.9999999999999998E-002 0.0000000000000000E+000 -7.6827507302905679E-003
  1.2494517774936988E+001  1.2494517774936988E+001    4050   4050   1.9999999999999998E-002 0.0000000000000000E+000 -6.1241959536361605E-003
  1.2525115345141413E+001  1.2525115345141413E+001    4060   4060   1.9999999999999998E-002 0.0000000000000000E+000 -5.6094708948095686E-003
  1.2555544063732138E+001  1.2555544063732138E+001    4070   4070   1.9999999999999998E-002 0.0000000000000000E+000 -6.4348625669181442E-003
  1.2585947871430434E+001  1.2585947871430434E+001    4080   4080   1.9999999999999998E-002 0.0000000000000000E+000 -7.6605800249240454E-003
  1.2616473113017083E+001  1.2616473113017083E+001    4090   4090   1.9999999999999998E-002 0.0000000000000000E+000 -8.4364277976475250E-003
  1.2647245604301886E+001  1.2647245604301886E+001    4100   4100   1.9999999999999998E-002 0.0000000000000000E+000 -8.0146678928940442E-003
  1.2677941038804576E+001  1.2677941038804576E+001    4110   4110   1.9999999999999998E-002 0.0000000000000000E+000 -6.5943413974884252E-003
