# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:U(1) 008:U(2) 009:U(mag)
  4.7661939015060763E+000  4.7661939015060763E+000    1520   1520   1.9999999999999998E-002 0.0000000000000000E+000   1.0131588328417402E-002 -3.6047895620783401E-003  1.0753770959221360E-002
  4.7971247088976411E+000  4.7971247088976411E+000    1530   1530   1.9999999999999998E-002 0.0000000000000000E+000   2.5860396656009272E-003  3.5140082879628620E-002  3.5235110698552225E-002
  4.8279836955559671E+000  4.8279836955559671E+000    1540   1540   1.9999999999999998E-002 0.0000000000000000E+000  -1.0337821483501552E-002  6.9268137717150377E-002  7.0035315775877364E-002
  4.8584990447992399E+000  4.8584990447992399E+000    1550   1550   1.9999999999999998E-002 0.0000000000000000E+000  -1.4149321093186935E-002  8.4291418690447468E-002  8.5470735063215776E-002
  4.8888443319203078E+000  4.8888443319203078E+000    1560   1560   1.9999999999999998E-002 0.0000000000000000E+000   1.4792498284793238E-003  7.5966701445330366E-002  7.5981102311950001E-002
  4.9192164056777887E+000  4.9192164056777887E+000    1570   1570   1.9999999999999998E-002 0.0000000000000000E+000   1.5002044887620431E-002  5.7048823574452551E-002  5.8988385484256067E-002
  4.9498052516521440E+000  4.9498052516521440E+000    1580   1580   1.9999999999999998E-002 0.0000000000000000E+000   1.8732837798089255E-002  2.6856266318776396E-002  3.2744133101283421E-002
  4.9807670743415251E+000  4.9807670743415251E+000    1590   1590   1.9999999999999998E-002 0.0000000000000000E+000   1.4202081189175778E-002 -1.2276992957571710E-002  1.8772950385706717E-002
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   1.9999999999999998E-002 0.0000000000000000E+000   1.3566519650955348E-003 -5.2444490465507147E-002  5.2462034698828334E-002
  5.0427999908633909E+000  5.0427999908633909E+000    1610   1610   1.9999999999999998E-002 0.0000000000000000E+000  -1.2073246419723782E-002 -8.1372927747051004E-002  8.2263701893594340E-002
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   1.9999999999999998E-002 0.0000000000000000E+000  -5.8386461045868927E-003 -8.3842435094560769E-002  8.4045485963972179E-002
  5.1039135951638918E+000  5.1039135951638918E+000    1630   1630   1.9999999999999998E-002 0.0000000000000000E+000   1.0919566625646279E-002 -6.8990444970747564E-002  6.9849255060835657E-002
  5.1344113359545797E+000  5.1344113359545797E+000    1640   1640   1.9999999999999998E-002 0.0000000000000000E+000   1.8213749644567782E-002 -4.3614836705531976E-002  4.7265152670495123E-002
  5.1650500146799762E+000  5.1650500146799762E+000    1650   1650   1.9999999999999998E-002 0.0000000000000000E+000   1.6709597399269733E-002 -6.5670190114149713E-003  1.7953728970382933E-002
  5.1959329234224513E+000  5.1959329234224513E+000    1660   1660   1.9999999999999998E-002 0.0000000000000000E+000   7.0012938622370501E-003  3.5767524693542753E-002  3.6446315841914511E-002
  5.2266363103439470E+000  5.2266363103439470E+000    1670   1670   1.9999999999999998E-002 0.0000000000000000E+000  -7.7566237687020755E-003  7.3169084357600349E-002  7.3579073913843400E-002
  5.2569943307473909E+000  5.2569943307473909E+000    1680   1680   1.9999999999999998E-002 0.0000000000000000E+000  -9.3777038507499010E-003  8.8320944344966285E-002  8.8817399981642104E-002
  5.2871954988399787E+000  5.2871954988399787E+000    1690   1690   1.9999999999999998E-002 0.0000000000000000E+000   9.2226569699572955E-003  7.9272210517808101E-002  7.9806896706770826E-002
  5.3174476719545307E+000  5.3174476719545307E+000    1700   1700   1.9999999999999998E-002 0.0000000000000000E+000   2.1757744664815463E-002  6.0288591007914513E-002  6.4094568089806918E-002
  5.3479484206990335E+000  5.3479484206990335E+000    1710   1710   1.9999999999999998E-002 0.0000000000000000E+000   2.3992459604774061E-002  2.8447090082268253E-002  3.7213909389304959E-002
  5.3788576988450884E+000  5.3788576988450884E+000    1720   1720   1.9999999999999998E-002 0.0000000000000000E+000   1.7726515549734489E-002 -1.3140302536625025E-002  2.2065740510778533E-002
  5.4099714728115086E+000  5.4099714728115086E+000    1730   1730   1.9999999999999998E-002 0.0000000000000000E+000   2.9296386359147007E-003 -5.5736976530561790E-002  5.5813917039618718E-002
  5.4407752702957985E+000  5.4407752702957985E+000    1740   1740   1.9999999999999998E-002 0.0000000000000000E+000  -1.0238895043181295E-002 -8.5177115749727150E-002  8.5790302593869558E-002
  5.4713353009689589E+000  5.4713353009689589E+000    1750   1750   1.9999999999999998E-002 0.0000000000000000E+000  -1.3828223885753585E-004 -8.5595263889271571E-002  8.5595375589173166E-002
  5.5017757832970719E+000  5.5017757832970719E+000    1760   1760   1.9999999999999998E-002 0.0000000000000000E+000   1.6572926165836756E-002 -7.0321525072403945E-002  7.2248036445338872E-002
  5.5322397901560247E+000  5.5322397901560247E+000    1770   1770   1.9999999999999998E-002 0.0000000000000000E+000   2.2331214199662894E-002 -4.3619752501203707E-002  4.9003733897505128E-002
  5.5628654092439724E+000  5.5628654092439724E+000    1780   1780   1.9999999999999998E-002 0.0000000000000000E+000   1.9309204646611657E-002 -4.5246058479205695E-003  1.9832232404945395E-002
  5.5937278064379798E+000  5.5937278064379798E+000    1790   1790   1.9999999999999998E-002 0.0000000000000000E+000   7.8668495880445368E-003  3.9608308071401324E-002  4.0381993397056961E-002
  5.6243240160418279E+000  5.6243240160418279E+000    1800   1800   1.9999999999999998E-002 0.0000000000000000E+000  -7.4408069168650987E-003  7.7402647164267923E-002  7.7759471420594294E-002
  5.6545894079545035E+000  5.6545894079545035E+000    1810   1810   1.9999999999999998E-002 0.0000000000000000E+000  -5.5288288739665150E-003  8.9864408950283785E-002  9.0034326479967905E-002
  5.6847218725271098E+000  5.6847218725271098E+000    1820   1820   1.9999999999999998E-002 0.0000000000000000E+000   1.4384588522627963E-002  7.9597342643548527E-002  8.0886669747738952E-002
  5.7149341557268913E+000  5.7149341557268913E+000    1830   1830   1.9999999999999998E-002 0.0000000000000000E+000   2.5320072175503796E-002  5.9642064307940048E-002  6.4794150120864912E-002
  5.7454250126587842E+000  5.7454250126587842E+000    1840   1840   1.9999999999999998E-002 0.0000000000000000E+000   2.6130203760595924E-002  2.5906216732998763E-002  3.6795646671683415E-002
  5.7763513384642584E+000  5.7763513384642584E+000    1850   1850   1.9999999999999998E-002 0.0000000000000000E+000   1.8291450311030587E-002 -1.7288399011638961E-002  2.5168748377035754E-002
  5.8074206871245639E+000  5.8074206871245639E+000    1860   1860   1.9999999999999998E-002 0.0000000000000000E+000   2.1250499067168986E-003 -6.0563420272826595E-002  6.0600690691188168E-002
  5.8381711075923510E+000  5.8381711075923510E+000    1870   1870   1.9999999999999998E-002 0.0000000000000000E+000  -9.2927180446292609E-003 -8.7919473876115876E-002  8.8409210466500613E-002
  5.8686883679472936E+000  5.8686883679472936E+000    1880   1880   1.9999999999999998E-002 0.0000000000000000E+000   4.3127501767575013E-003 -8.5351149559221202E-002  8.5460040634016003E-002
  5.8991031428194480E+000  5.8991031428194480E+000    1890   1890   1.9999999999999998E-002 0.0000000000000000E+000   1.9886934084134678E-002 -6.9178511555528530E-002  7.1980251515989523E-002
  5.9295615998060950E+000  5.9295615998060950E+000    1900   1900   1.9999999999999998E-002 0.0000000000000000E+000   2.4115329039156891E-002 -4.0636648537403834E-002  4.7253426320419231E-002
  5.9602016872948562E+000  5.9602016872948562E+000    1910   1910   1.9999999999999998E-002 0.0000000000000000E+000   1.9706485385608310E-002  1.4774957044561254E-004  1.9707039254762770E-002
  5.9910493893692606E+000  5.9910493893692606E+000    1920   1920   1.9999999999999998E-002 0.0000000000000000E+000   6.8221178603971486E-003  4.5045133037339724E-002  4.5558811468834257E-002
  6.0215640281197906E+000  6.0215640281197906E+000    1930   1930   1.9999999999999998E-002 0.0000000000000000E+000  -8.0414031311300089E-003  8.1471326750557579E-002  8.1867217167883907E-002
  6.0517705687547982E+000  6.0517705687547982E+000    1940   1940   1.9999999999999998E-002 0.0000000000000000E+000  -2.0236391482863278E-003  8.9985715804324808E-002  9.0008467180700222E-002
  6.0818731332937092E+000  6.0818731332937092E+000    1950   1950   1.9999999999999998E-002 0.0000000000000000E+000   1.7962292498962508E-002  7.8468701206849864E-002  8.0498329305074189E-002
  6.1120861507576087E+000  6.1120861507576087E+000    1960   1960   1.9999999999999998E-002 0.0000000000000000E+000   2.7175473952630131E-002  5.6939440733105888E-002  6.3092046214629595E-002
  6.1426062224122555E+000  6.1426062224122555E+000    1970   1970   1.9999999999999998E-002 0.0000000000000000E+000   2.6633055366323201E-002  2.1249048470153466E-002  3.4071127058443022E-002
  6.1735834584963669E+000  6.1735834584963669E+000    1980   1980   1.9999999999999998E-002 0.0000000000000000E+000   1.7300661875391439E-002 -2.3032804701608022E-002  2.8806648429642756E-002
  6.2046019289159248E+000  6.2046019289159248E+000    1990   1990   1.9999999999999998E-002 0.0000000000000000E+000   2.3758097107417088E-004 -6.5923966322183602E-002  6.5924394425479668E-002
  6.2353055473470933E+000  6.2353055473470933E+000    2000   2000   1.9999999999999998E-002 0.0000000000000000E+000  -8.3387528625494518E-003 -8.9692564233401803E-002  9.0079358779165303E-002
  6.2657910577560071E+000  6.2657910577560071E+000    2010   2010   1.9999999999999998E-002 0.0000000000000000E+000   8.0155180041506799E-003 -8.4138673575586224E-002  8.4519612634783864E-002
  6.2961939714069732E+000  6.2961939714069732E+000    2020   2020   1.9999999999999998E-002 0.0000000000000000E+000   2.1959322659295055E-002 -6.6725602907176044E-002  7.0246123985463917E-002
  6.3266617297721845E+000  6.3266617297721845E+000    2030   2030   1.9999999999999998E-002 0.0000000000000000E+000   2.4733504607226270E-002 -3.6112769763818941E-002  4.3770748110699209E-002
  6.3573302407697065E+000  6.3573302407697065E+000    2040   2040   1.9999999999999998E-002 0.0000000000000000E+000   1.8995430597298055E-002  6.0689834438135417E-003  1.9941387705424366E-002
  6.3881544913674357E+000  6.3881544913674357E+000    2050   2050   1.9999999999999998E-002 0.0000000000000000E+000   4.8887990559728757E-003  5.1092459757781201E-002  5.1325820015954670E-002
  6.4186017148585321E+000  6.4186017148585321E+000    2060   2060   1.9999999999999998E-002 0.0000000000000000E+000  -8.6831472129655935E-003  8.5008393800758437E-002  8.5450711302521380E-002
  6.4487675207203514E+000  6.4487675207203514E+000    2070   2070   1.9999999999999998E-002 0.0000000000000000E+000   1.4529848664538280E-003  8.9279463208814657E-002  8.9291285777931488E-002
  6.4788604379688221E+000  6.4788604379688221E+000    2080   2080   1.9999999999999998E-002 0.0000000000000000E+000   2.0643696793765600E-002  7.6578660682538339E-002  7.9312379167720532E-002
  6.5090948288214036E+000  6.5090948288214036E+000    2090   2090   1.9999999999999998E-002 0.0000000000000000E+000   2.8173618270386571E-002  5.3122359474050364E-002  6.0131005667090660E-002
  6.5396632943932200E+000  6.5396632943932200E+000    2100   2100   1.9999999999999998E-002 0.0000000000000000E+000   2.6322669561203286E-002  1.5561299969741311E-002  3.0578374541112691E-002
  6.5706911710112914E+000  6.5706911710112914E+000    2110   2110   1.9999999999999998E-002 0.0000000000000000E+000   1.5537391876057013E-002 -2.9428998060154970E-002  3.3278769104862750E-002
  6.6016576885291744E+000  6.6016576885291744E+000    2120   2120   1.9999999999999998E-002 0.0000000000000000E+000  -1.9759752951729707E-003 -7.1214847782547900E-002  7.1242255881313880E-002
  6.6323189843732999E+000  6.6323189843732999E+000    2130   2130   1.9999999999999998E-002 0.0000000000000000E+000  -6.9394671448218732E-003 -9.0567876077130371E-002  9.0833343995344062E-002
  6.6627796920324886E+000  6.6627796920324886E+000    2140   2140   1.9999999999999998E-002 0.0000000000000000E+000   1.1217529328385997E-002 -8.2423449499605485E-002  8.3183279519667987E-002
  6.6931790909559456E+000  6.6931790909559456E+000    2150   2150   1.9999999999999998E-002 0.0000000000000000E+000   2.3346777839765890E-002 -6.3499622415478285E-002  6.7655554704752045E-002
  6.7236647740071866E+000  6.7236647740071866E+000    2160   2160   1.9999999999999998E-002 0.0000000000000000E+000   2.4744945668103697E-002 -3.0772521458109340E-002  3.9487471595522594E-002
  6.7543694352855014E+000  6.7543694352855014E+000    2170   2170   1.9999999999999998E-002 0.0000000000000000E+000   1.7693679620900589E-002  1.2542135733378565E-002  2.1688048950552567E-002
  6.7851586232424274E+000  6.7851586232424274E+000    2180   2180   1.9999999999999998E-002 0.0000000000000000E+000   2.5804960079488119E-003  5.7223407567419428E-002  5.7281561896251007E-002
  6.8155470343011819E+000  6.8155470343011819E+000    2190   2190   1.9999999999999998E-002 0.0000000000000000E+000  -8.9209861693542276E-003  8.7794818054304428E-002  8.8246892701229029E-002
  6.8456828764367845E+000  6.8456828764367845E+000    2200   2200   1.9999999999999998E-002 0.0000000000000000E+000   4.9164646603149160E-003  8.8060747199402982E-002  8.8197884453501966E-002
  6.8757778662115907E+000  6.8757778662115907E+000    2210   2210   1.9999999999999998E-002 0.0000000000000000E+000   2.2731660644309021E-002  7.4184290866826918E-002  7.7588900024823193E-002
  6.9060451874458026E+000  6.9060451874458026E+000    2220   2220   1.9999999999999998E-002 0.0000000000000000E+000   2.8660805613159897E-002  4.8604946924876397E-002  5.6425904015490884E-002
  6.9366722313734765E+000  6.9366722313734765E+000    2230   2230   1.9999999999999998E-002 0.0000000000000000E+000   2.5518921413318325E-002  9.3375552679380131E-003  2.7173613828140590E-002
  6.9677404358571584E+000  6.9677404358571584E+000    2240   2240   1.9999999999999998E-002 0.0000000000000000E+000   1.3320532775690210E-002 -3.6049293317581603E-002  3.8431603429017521E-002
  6.9986559348307100E+000  6.9986559348307100E+000    2250   2250   1.9999999999999998E-002 0.0000000000000000E+000  -4.1473568761862864E-003 -7.6115043666744028E-002  7.6227950526357464E-002
  7.0292780656316082E+000  7.0292780656316082E+000    2260   2260   1.9999999999999998E-002 0.0000000000000000E+000  -4.9973671384290305E-003 -9.0644237249557768E-002  9.0781889299960951E-002
  7.0597186044684567E+000  7.0597186044684567E+000    2270   2270   1.9999999999999998E-002 0.0000000000000000E+000   1.3989624023273623E-002 -8.0377687558428867E-002  8.1586041928463259E-002
  7.0901198202152722E+000  7.0901198202152722E+000    2280   2280   1.9999999999999998E-002 0.0000000000000000E+000   2.4277640409428187E-002 -5.9710515351078274E-002  6.4457346108421607E-002
  7.1206286970186578E+000  7.1206286970186578E+000    2290   2290   1.9999999999999998E-002 0.0000000000000000E+000   2.4360653911208149E-002 -2.4928416341147987E-002  3.4854948002532939E-002
  7.1513739223767931E+000  7.1513739223767931E+000    2300   2300   1.9999999999999998E-002 0.0000000000000000E+000   1.5994051413211300E-002  1.9277272759413573E-002  2.5048411639249206E-002
  7.1821118512978623E+000  7.1821118512978623E+000    2310   2310   1.9999999999999998E-002 0.0000000000000000E+000   1.3643293516388326E-004  6.3193551213470096E-002  6.3193698490555716E-002
  7.2124478508636862E+000  7.2124478508636862E+000    2320   2320   1.9999999999999998E-002 0.0000000000000000E+000  -8.5513659539670836E-003  8.9762274827329449E-002  9.0168685483684889E-002
  7.2425614163783853E+000  7.2425614163783853E+000    2330   2330   1.9999999999999998E-002 0.0000000000000000E+000   8.2950011205870737E-003  8.6523528892807579E-002  8.6920239850422920E-002
  7.2726665105435879E+000  7.2726665105435879E+000    2340   2340   1.9999999999999998E-002 0.0000000000000000E+000   2.4395220978647591E-002  7.1387852830810949E-002  7.5441052076376635E-002
  7.3029743274084131E+000  7.3029743274084131E+000    2350   2350   1.9999999999999998E-002 0.0000000000000000E+000   2.8811182124166766E-002  4.3589955818319960E-002  5.2251013996237363E-002
  7.3336661451282738E+000  7.3336661451282738E+000    2360   2360   1.9999999999999998E-002 0.0000000000000000E+000   2.4374628505171460E-002  2.8097347601768669E-003  2.4536037255181679E-002
  7.3647574997268208E+000  7.3647574997268208E+000    2370   2370   1.9999999999999998E-002 0.0000000000000000E+000   1.0824107325523735E-002 -4.2695565185520436E-002  4.4046255072429048E-002
  7.3956235523727169E+000  7.3956235523727169E+000    2380   2380   1.9999999999999998E-002 0.0000000000000000E+000  -6.0286240709974014E-003 -8.0455403194238783E-002  8.0680953212867621E-002
  7.4262096839678060E+000  7.4262096839678060E+000    2390   2390   1.9999999999999998E-002 0.0000000000000000E+000  -2.5432267462576265E-003 -9.0078799765471693E-002  9.0114694525758807E-002
  7.4566340964122037E+000  7.4566340964122037E+000    2400   2400   1.9999999999999998E-002 0.0000000000000000E+000   1.6399486297131787E-002 -7.8081893057435944E-002  7.9785494760906745E-002
  7.4870413901020382E+000  7.4870413901020382E+000    2410   2410   1.9999999999999998E-002 0.0000000000000000E+000   2.4902650227187805E-002 -5.5481034700420721E-002  6.0813544542042148E-002
  7.5175773385667481E+000  7.5175773385667481E+000    2420   2420   1.9999999999999998E-002 0.0000000000000000E+000   2.3712249069807378E-002 -1.8762314944024378E-002  3.0237314993354509E-002
  7.5483659977081707E+000  7.5483659977081707E+000    2430   2430   1.9999999999999998E-002 0.0000000000000000E+000   1.4024462334211169E-002  2.6117493746740989E-002  2.9644713244940700E-002
  7.5790380703951081E+000  7.5790380703951081E+000    2440   2440   1.9999999999999998E-002 0.0000000000000000E+000  -2.2544939197480751E-003  6.8852480186508486E-002  6.8889380681406366E-002
  7.6093269919684258E+000  7.6093269919684258E+000    2450   2450   1.9999999999999998E-002 0.0000000000000000E+000  -7.4696045164853082E-003  9.0925404918133452E-002  9.1231706391797935E-002
  7.6394244272425186E+000  7.6394244272425186E+000    2460   2460   1.9999999999999998E-002 0.0000000000000000E+000   1.1519868593473330E-002  8.4785721143153409E-002  8.5564746725362663E-002
  7.6695458027625642E+000  7.6695458027625642E+000    2470   2470   1.9999999999999998E-002 0.0000000000000000E+000   2.5746759413528148E-002  6.8237181405577178E-002  7.2932904415467696E-002
  7.6998996437353470E+000  7.6998996437353470E+000    2480   2480   1.9999999999999998E-002 0.0000000000000000E+000   2.8727273931672776E-002  3.8200085676788656E-002  4.7796472811906953E-002
  7.7306603168629983E+000  7.7306603168629983E+000    2490   2490   1.9999999999999998E-002 0.0000000000000000E+000   2.2975100297462787E-002 -3.8899834755449154E-003  2.3302085853384175E-002
  7.7617572733666175E+000  7.7617572733666175E+000    2500   2500   1.9999999999999998E-002 0.0000000000000000E+000   8.1666315305649028E-003 -4.9246579477736434E-002  4.9919129207279127E-002
  7.7925755491171866E+000  7.7925755491171866E+000    2510   2510   1.9999999999999998E-002 0.0000000000000000E+000  -7.4305550624878025E-003 -8.4112448361355891E-002  8.4440020830637099E-002
  7.8231287234619779E+000  7.8231287234619779E+000    2520   2520   1.9999999999999998E-002 0.0000000000000000E+000   3.0340544084878069E-004 -8.9019122845960652E-002  8.9019639895507172E-002
  7.8535407418665794E+000  7.8535407418665794E+000    2530   2530   1.9999999999999998E-002 0.0000000000000000E+000   1.8481334781385358E-002 -7.5546601890766984E-002  7.7774345336644792E-002
  7.8839579307740095E+000  7.8839579307740095E+000    2540   2540   1.9999999999999998E-002 0.0000000000000000E+000   2.5290018955220925E-002 -5.0867939236803936E-002  5.6807854218889586E-002
  7.9145242964034965E+000  7.9145242964034965E+000    2550   2550   1.9999999999999998E-002 0.0000000000000000E+000   2.2848262787407249E-002 -1.2369433092449140E-002  2.5981647126981668E-002
  7.9453436675502953E+000  7.9453436675502953E+000    2560   2560   1.9999999999999998E-002 0.0000000000000000E+000   1.1850331073934505E-002  3.2954506793776605E-002  3.5020420679696666E-002
  7.9759478022080338E+000  7.9759478022080338E+000    2570   2570   1.9999999999999998E-002 0.0000000000000000E+000  -4.4518320225307856E-003  7.4072847273435815E-002  7.4206505857307272E-002
  8.0061944197550065E+000  8.0061944197550065E+000    2580   2580   1.9999999999999998E-002 0.0000000000000000E+000  -5.6840639901387923E-003  9.1335747532884354E-002  9.1512443748567786E-002
  8.0362811076353644E+000  8.0362811076353644E+000    2590   2590   1.9999999999999998E-002 0.0000000000000000E+000   1.4505680320580820E-002  8.2888005718890678E-002  8.4147704981287176E-002
  8.0664240496027233E+000  8.0664240496027233E+000    2600   2600   1.9999999999999998E-002 0.0000000000000000E+000   2.6825415578531663E-002  6.4733934088925346E-002  7.0071999711655594E-002
  8.0968284659416838E+000  8.0968284659416838E+000    2610   2610   1.9999999999999998E-002 0.0000000000000000E+000   2.8433973912507418E-002  3.2496330871625418E-002  4.3179884119521529E-002
  8.1276610230534611E+000  8.1276610230534611E+000    2620   2620   1.9999999999999998E-002 0.0000000000000000E+000   2.1336687442532902E-002 -1.0696908621082339E-002  2.3867930054115018E-002
  8.1587438350038929E+000  8.1587438350038929E+000    2630   2630   1.9999999999999998E-002 0.0000000000000000E+000   5.4194555180965133E-003 -5.5614483974138719E-002  5.5877914472735632E-002
  8.1895160490801153E+000  8.1895160490801153E+000    2640   2640   1.9999999999999998E-002 0.0000000000000000E+000  -8.2224064104524057E-003 -8.6995767034807425E-002  8.7383473547079457E-002
  8.2200391889526720E+000  8.2200391889526720E+000    2650   2650   1.9999999999999998E-002 0.0000000000000000E+000   3.3674796452962736E-003 -8.7592225711767817E-002  8.7656933121703293E-002
  8.2504422882282550E+000  8.2504422882282550E+000    2660   2660   1.9999999999999998E-002 0.0000000000000000E+000   2.0247063916162035E-002 -7.2750068106704555E-002  7.5515005176158878E-002
  8.2808728300348839E+000  8.2808728300348839E+000    2670   2670   1.9999999999999998E-002 0.0000000000000000E+000   2.5461952350520693E-002 -4.5900535503173562E-002  5.2489714963774405E-002
  8.3114725255291901E+000  8.3114725255291901E+000    2680   2680   1.9999999999999998E-002 0.0000000000000000E+000   2.1775644309924175E-002 -5.8052195521843525E-003  2.2536176675767269E-002
  8.3423064253028442E+000  8.3423064253028442E+000    2690   2690   1.9999999999999998E-002 0.0000000000000000E+000   9.5069557878186046E-003  3.9726714911811630E-002  4.0848428195414010E-002
  8.3728459903298144E+000  8.3728459903298144E+000    2700   2700   1.9999999999999998E-002 0.0000000000000000E+000  -6.3296692456561531E-003  7.8746724077363410E-002  7.9000704209999375E-002
  8.4030550159744343E+000  8.4030550159744343E+000    2710   2710   1.9999999999999998E-002 0.0000000000000000E+000  -3.2794187680873916E-003  9.1091305084070981E-002  9.1150317878632662E-002
  8.4331361105752424E+000  8.4331361105752424E+000    2720   2720   1.9999999999999998E-002 0.0000000000000000E+000   1.7200636420246140E-002  8.0831982692343817E-002  8.2641825483449178E-002
  8.4633055517072950E+000  8.4633055517072950E+000    2730   2730   1.9999999999999998E-002 0.0000000000000000E+000   2.7658020184937530E-002  6.0874054455962127E-002  6.6862669603133966E-002
  8.4937646347143456E+000  8.4937646347143456E+000    2740   2740   1.9999999999999998E-002 0.0000000000000000E+000   2.7942264367898252E-002  2.6523463942717984E-002  3.8526150567194976E-002
  8.5246715236290295E+000  8.5246715236290295E+000    2750   2750   1.9999999999999998E-002 0.0000000000000000E+000   1.9468434172500240E-002 -1.7569536855033261E-002  2.6224197879617734E-002
  8.5557213878907685E+000  8.5557213878907685E+000    2760   2760   1.9999999999999998E-002 0.0000000000000000E+000   2.6588266875073425E-003 -6.1723203890352440E-002  6.1780443975777803E-002
  8.5864494844936931E+000  8.5864494844936931E+000    2770   2770   1.9999999999999998E-002 0.0000000000000000E+000  -8.3088496996297731E-003 -8.9061648551189946E-002  8.9448388615931548E-002
  8.6169455980825446E+000  8.6169455980825446E+000    2780   2780   1.9999999999999998E-002 0.0000000000000000E+000   6.4833930622895143E-003 -8.5901267637906180E-002  8.6145587045415918E-002
  8.6473432156184024E+000  8.6473432156184024E+000    2790   2790   1.9999999999999998E-002 0.0000000000000000E+000   2.1720673071301836E-002 -6.9666160911362844E-002  7.2973704954581251E-002
  8.6777904306148574E+000  8.6777904306148574E+000    2800   2800   1.9999999999999998E-002 0.0000000000000000E+000   2.5437207359642854E-002 -4.0605121261744656E-002  4.7914793028233528E-002
  8.7084261438529413E+000  8.7084261438529413E+000    2810   2810   1.9999999999999998E-002 0.0000000000000000E+000   2.0499019963971112E-002  8.9043226183242722E-004  2.0518350057843299E-002
  8.7392561632406824E+000  8.7392561632406824E+000    2820   2820   1.9999999999999998E-002 0.0000000000000000E+000   7.0360668676330515E-003  4.6381978947899993E-002  4.6912623120960121E-002
  8.7697347267741498E+000  8.7697347267741498E+000    2830   2830   1.9999999999999998E-002 0.0000000000000000E+000  -7.7569760637821101E-003  8.2773234010204568E-002  8.3135906479463947E-002
  8.7999108826004821E+000  8.7999108826004821E+000    2840   2840   1.9999999999999998E-002 0.0000000000000000E+000  -3.9336941092241591E-004  9.0317111306060198E-002  9.0317967947494910E-002
  8.8299914071949245E+000  8.8299914071949245E+000    2850   2850   1.9999999999999998E-002 0.0000000000000000E+000   1.9584886660126858E-002  7.8596332557163686E-002  8.0999699239727327E-002
  8.8601920400674529E+000  8.8601920400674529E+000    2860   2860   1.9999999999999998E-002 0.0000000000000000E+000   2.8265707777816633E-002  5.6657566187362542E-002  6.3316901712388702E-002
  8.8907095309247932E+000  8.8907095309247932E+000    2870   2870   1.9999999999999998E-002 0.0000000000000000E+000   2.7256424058783328E-002  2.0322560086306102E-002  3.3998810287034229E-002
  8.9216899735266075E+000  8.9216899735266075E+000    2880   2880   1.9999999999999998E-002 0.0000000000000000E+000   1.7381060854506258E-002 -2.4467217681670971E-002  3.0012431049655452E-002
  8.9526897152287840E+000  8.9526897152287840E+000    2890   2890   1.9999999999999998E-002 0.0000000000000000E+000  -2.4821242062012740E-005 -6.7484988449460647E-002  6.7484993014135330E-002
  8.9833758339564955E+000  8.9833758339564955E+000    2900   2900   1.9999999999999998E-002 0.0000000000000000E+000  -7.6448584552665526E-003 -9.0308496111866940E-002  9.0631497454186131E-002
  9.0138480057125036E+000  9.0138480057125036E+000    2910   2910   1.9999999999999998E-002 0.0000000000000000E+000   9.5065364667605365E-003 -8.4013138874216810E-002  8.4549285857967415E-002
  9.0442435518601378E+000  9.0442435518601378E+000    2920   2920   1.9999999999999998E-002 0.0000000000000000E+000   2.2923103132577029E-002 -6.6271121812983384E-002  7.0123678194872551E-002
  9.0747106440094498E+000  9.0747106440094498E+000    2930   2930   1.9999999999999998E-002 0.0000000000000000E+000   2.5225037558243155E-002 -3.5011183922709667E-002  4.3151888944570924E-002
  9.1053848588889820E+000  9.1053848588889820E+000    2940   2940   1.9999999999999998E-002 0.0000000000000000E+000   1.9018285524060946E-002  7.6811674820290569E-003  2.0510863418239781E-002
  9.1361947643321634E+000  9.1361947643321634E+000    2950   2950   1.9999999999999998E-002 0.0000000000000000E+000   4.4847566721959886E-003  5.2866232743259269E-002  5.3056117525439647E-002
  9.1666160740264253E+000  9.1666160740264253E+000    2960   2960   1.9999999999999998E-002 0.0000000000000000E+000  -8.6123524606229100E-003  8.6066824362860590E-002  8.6496652367669639E-002
  9.1967641093981864E+000  9.1967641093981864E+000    2970   2970   1.9999999999999998E-002 0.0000000000000000E+000   2.8016577931053356E-003  8.9142399922941955E-002  8.9186415728021000E-002
  9.2268490090057149E+000  9.2268490090057149E+000    2980   2980   1.9999999999999998E-002 0.0000000000000000E+000   2.1658026793596603E-002  7.6146338684251455E-002  7.9166501878059998E-002
  9.2570853606887837E+000  9.2570853606887837E+000    2990   2990   1.9999999999999998E-002 0.0000000000000000E+000   2.8662444117160505E-002  5.2087645321290141E-002  5.9452994019526617E-002
  9.2876647332090573E+000  9.2876647332090573E+000    3000   3000   1.9999999999999998E-002 0.0000000000000000E+000   2.6373482936070216E-002  1.3928748433877287E-002  2.9825670740377754E-002
  9.3187024562563021E+000  9.3187024562563021E+000    3010   3010   1.9999999999999998E-002 0.0000000000000000E+000   1.5093264593182345E-002 -3.1334660667580367E-002  3.4780275951064854E-002
  9.3496511383950657E+000  9.3496511383950657E+000    3020   3020   1.9999999999999998E-002 0.0000000000000000E+000  -2.5291549249860536E-003 -7.2807941901917292E-002  7.2851856727385788E-002
